,identificacion,nombre_cientifico,reino,filo,clase,orden,familia,genero,epiteto_especifico,estado_taxonomico,estado_de_amenaza,coordenadas,location_info,display_name,town,state_district,country,temperature,humidity
90,2424985,Geobatrachus walkeri,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Geobatrachus,walkeri,Válido,EN,"[(10.851005, -73.914919), (10.961202, -73.893514), (11.068261, -74.144966), (11.097179, -74.193337), (11.025586, -74.034701), (11.100833, -74.120959), (11.05047, -74.166048), (11.198931, -74.102765), (11.094473, -74.088719), (11.147096, -74.096565), (11.193682, -74.075053), (11.023416, -74.08877), (11.008073, -74.091531), (11.096431, -74.107098), (11.167279, -74.184658), (11.189, -74.016869), (11.123046, -74.009757), (11.033195, -74.132774), (11.103312, -74.016092), (10.879405, -73.91074), (11.194095, -74.004174), (10.908, -73.9724), (10.908, -73.9724), (10.908, -73.9724), (10.908, -73.9724), (10.908, -73.9724), (10.908, -73.9724), (10.908, -73.9724), (10.908, -73.9724), (10.908, -73.9724), (10.908, -73.9724), (10.908, -73.9724), (10.908, -73.9724), (10.908, -73.9724), (10.908, -73.9724), (10.908, -73.9724), (10.908, -73.9724), (10.908, -73.9724), (10.908, -73.9724), (10.908, -73.9724), (10.908, -73.9724), (10.908, -73.9724), (10.908, -73.9724), (10.908, -73.9724), (10.941561, -73.924859), (11.1135, -74.0329), (11.1135, -74.0329), (11.1135, -74.0329), (11.24348, -74.20835), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1098, -74.046), (11.1275, -74.0351), (11.1098, -74.046), (11.1098, -74.046), (10.90768, -73.98388), (10.90986, -73.96671), (11.1107, -74.0451), (11.1149, -74.0378), (11.1149, -74.0378), (11.111067, -74.039512), (11.111067, -74.039512), (11.17, -74.12), (11.17, -74.12), (11.17, -74.12), (11.17, -74.12), (11.17, -74.12), (11.17, -74.12), (11.17, -74.12), (10.81362, -73.70237), (10.81362, -73.70237), (10.81362, -73.70237), (10.81362, -73.70237), (10.81362, -73.70237), (10.81362, -73.70237), (10.81362, -73.70237), (10.81362, -73.70237), (6.43717, -73.18535), (6.43717, -73.18535), (11.110594, -74.035081), (11.11281, -74.03366), (11.067394, -73.948167), (11.067394, -73.948167), (11.110594, -74.035081), (11.110594, -74.035081), (11.110594, -74.035081), (11.110594, -74.035081), (11.110594, -74.035081), (11.110594, -74.035081), (11.17, -74.12), (11.110594, -74.035081), (11.110594, -74.035081), (11.110594, -74.035081), (11.110594, -74.035081), (11.110594, -74.035081), (11.110594, -74.035081), (11.110594, -74.035081), (11.11281, -74.03366), (11.1275, -74.0351), (10.6383, -73.6383)]","{'place_id': 297188856, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1314682, 'lat': '11.0062433', 'lon': '-74.241022', 'class': 'boundary', 'type': 'administrative', 'place_rank': 12, 'importance': 0.38375639470894324, 'addresstype': 'town', 'name': 'Ciénaga', 'display_name': 'Ciénaga, Magdalena, RAP Caribe, Colombia', 'address': {'town': 'Ciénaga', 'state': 'Magdalena', 'ISO3166-2-lvl4': 'CO-MAG', 'region': 'RAP Caribe', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['10.6080786', '11.1053516', '-74.2847588', '-73.7695057']}","Ciénaga, Magdalena, RAP Caribe, Colombia",Ciénaga,,Colombia,13.60696629213478,85.35393258426966
91,2425875,Niceforonia adenobrachia,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Niceforonia,adenobrachia,Válido,EN,"[(4.90997, -75.43017), (4.382417, -75.603917), (4.468937, -75.490174), (5.72587, -75.24863), (4.475, -75.608611), (4.382417, -75.603917), (4.382417, -75.603917), (5.80906, -75.27039), (5.07401, -75.2882), (5.07401, -75.2882)]","{'place_id': 298614131, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 401308863, 'lat': '4.9106271', 'lon': '-75.4296881', 'class': 'highway', 'type': 'unclassified', 'place_rank': 26, 'importance': 0.10000999999999993, 'addresstype': 'road', 'name': 'Las Nereidas', 'display_name': 'Las Nereidas, Villamaría, Centrosur, Caldas, RAP del Agua y la Montaña, Colombia', 'address': {'road': 'Las Nereidas', 'county': 'Villamaría', 'state_district': 'Centrosur', 'state': 'Caldas', 'ISO3166-2-lvl4': 'CO-CAL', 'region': 'RAP del Agua y la Montaña', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['4.8702848', '4.9227668', '-75.4501694', '-75.4024072']}","Las Nereidas, Villamaría, Centrosur, Caldas, RAP del Agua y la Montaña, Colombia",,Centrosur,Colombia,7.864,96.0
92,10758785,Niceforonia brunnea,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Niceforonia,brunnea,Válido,EN,[],,,,,,,
93,10841663,Niceforonia dolops,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Niceforonia,dolops,Válido,VU,[],,,,,,,
94,10884670,Niceforonia latens,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Niceforonia,latens,Válido,VU,"[(4.91191, -75.39625), (5.728685, -75.246434), (4.99213, -75.45565), (4.99213, -75.45565), (4.99213, -75.45565), (6.1892, -75.6789), (5.400807, -75.210399), (5.71636, -75.2494), (6.64011, -75.6955), (6.34954, -75.6624), (5.08444, -75.29357), (5.08444, -75.29357), (5.08444, -75.29357)]","{'place_id': 297633643, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 703213879, 'lat': '4.9236498', 'lon': '-75.3920788', 'class': 'place', 'type': 'locality', 'place_rank': 25, 'importance': 0.12500999999999995, 'addresstype': 'locality', 'name': 'Italia', 'display_name': 'Italia, Villamaría, Centrosur, Caldas, RAP del Agua y la Montaña, Colombia', 'address': {'locality': 'Italia', 'county': 'Villamaría', 'state_district': 'Centrosur', 'state': 'Caldas', 'ISO3166-2-lvl4': 'CO-CAL', 'region': 'RAP del Agua y la Montaña', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['4.9136498', '4.9336498', '-75.4020788', '-75.3820788']}","Italia, Villamaría, Centrosur, Caldas, RAP del Agua y la Montaña, Colombia",,Centrosur,Colombia,6.56923076923077,93.07692307692308
95,2425873,Niceforonia nana,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Niceforonia,nana,Válido,VU,"[(6.079056, -72.918083), (6.079056, -72.918083), (6.079056, -72.918083), (6.079056, -72.918083), (6.079056, -72.918083), (6.079056, -72.918083), (6.079056, -72.918083), (6.079056, -72.918083), (5.968417, -73.085083), (5.697111, -72.785806), (5.697833, -72.783472), (5.697833, -72.783472), (5.707972, -72.78875), (5.697917, -72.786028), (5.707778, -72.788861), (5.697833, -72.783472), (5.707778, -72.788861), (5.707778, -72.788861), (5.697833, -72.783472), (5.697111, -72.785806), (5.697833, -72.783472), (5.707972, -72.78875), (5.697917, -72.786028), (5.707778, -72.788861), (5.697833, -72.783472), (5.708389, -72.788861), (5.698139, -72.786167), (5.697972, -72.786056), (5.697944, -72.786), (5.696861, -72.785917), (5.696861, -72.785917), (5.697111, -72.785806), (5.708389, -72.788861), (5.698139, -72.786167), (5.697972, -72.786056), (5.697944, -72.786), (5.696861, -72.785917), (5.696861, -72.785917), (5.697111, -72.785806), (5.715806, -72.735694), (5.715806, -72.735694), (5.851639, -72.649389), (5.851639, -72.649389), (5.854111, -72.641611), (5.854111, -72.641611), (5.853556, -72.642028), (5.853167, -72.642778), (5.852833, -72.643222), (5.852222, -72.644306), (5.852306, -72.646472), (5.852306, -72.646472), (5.862417, -72.729833), (5.865222, -72.679694), (5.860306, -72.680583), (5.853778, -72.641861), (5.852833, -72.643222), (5.854111, -72.641611), (5.8585, -72.706222), (5.852306, -72.646472), (5.865222, -72.679694), (5.854111, -72.641611), (5.852306, -72.646472), (5.860306, -72.680583), (5.851639, -72.649389), (5.851639, -72.649389), (5.854111, -72.641611), (5.854111, -72.641611), (5.853556, -72.642028), (5.853167, -72.642778), (5.852833, -72.643222), (5.852222, -72.644306), (5.852306, -72.646472), (5.852306, -72.646472), (5.862417, -72.729833), (5.865222, -72.679694), (5.860306, -72.680583), (5.854111, -72.641611), (5.852833, -72.643222), (5.852306, -72.646472), (5.852306, -72.646472), (5.865222, -72.679694), (5.851667, -72.649278), (5.851639, -72.649361), (5.851639, -72.649361), (5.851639, -72.649361), (5.852389, -72.646667), (5.853833, -72.641917), (5.853778, -72.641861), (5.852278, -72.646472), (5.852278, -72.646472), (5.851833, -72.647444), (5.860306, -72.680583), (5.8585, -72.689556), (5.853556, -72.642056), (5.851667, -72.649278), (5.851639, -72.649361), (5.851639, -72.649361), (5.851639, -72.649361), (5.852389, -72.646667), (5.853833, -72.641917), (5.853778, -72.641861), (5.853556, -72.642056), (5.853556, -72.642056), (5.852278, -72.646472), (5.852278, -72.646472), (5.851833, -72.647444), (5.862, -72.728333), (5.860306, -72.680583), (5.947639, -72.9945), (6.077147, -72.917031), (6.07795, -72.917522), (6.077147, -72.917028), (6.077147, -72.917028), (5.952278, -72.991797), (6.077147, -72.917028), (6.077147, -72.917028), (6.077147, -72.917028), (6.077147, -72.917028), (6.07715, -72.91703), (6.077147, -72.917028), (5.947639, -72.9945), (6.077147, -72.917028), (6.07795, -72.917522), (6.07715, -72.91703), (6.077147, -72.917028), (5.952278, -72.991797), (6.077147, -72.917028), (6.077147, -72.917028), (6.077147, -72.917028), (6.077147, -72.917028), (6.07715, -72.91703), (6.077147, -72.917028), (6.077147, -72.917028), (6.077147, -72.917028), (6.077147, -72.917028), (6.077147, -72.917028), (6.077147, -72.917028), (5.947639, -72.9945), (6.077147, -72.917028), (6.07795, -72.917522), (6.07715, -72.91703), (6.077147, -72.917028), (5.952278, -72.991797), (6.077147, -72.917028), (6.077147, -72.917028), (6.077147, -72.917028), (6.077147, -72.917028), (6.07715, -72.91703), (6.044764, -72.958969), (5.948611, -73.075), (5.948611, -73.075), (5.948611, -73.075), (5.948611, -73.074972), (5.948611, -73.074972), (5.948611, -73.074972), (6.028833, -72.965833), (6.221833, -72.780056), (6.220611, -72.784556), (6.220611, -72.784556), (5.509917, -72.697833), (5.51075, -72.690194), (5.509917, -72.697833), (5.74575, -72.7225), (5.51075, -72.690194), (5.509917, -72.697833), (5.51075, -72.690194), (5.509917, -72.697833), (5.51075, -72.690194), (5.509917, -72.697833), (5.51075, -72.690194), (5.74575, -72.7225), (5.744322, -72.713811), (5.74575, -72.7225), (5.74575, -72.7225), (5.74575, -72.7225), (5.74575, -72.7225), (5.51075, -72.690194), (5.744322, -72.713811), (5.74575, -72.7225), (5.74525, -72.694556), (5.744322, -72.713811), (5.51075, -72.690194), (5.744889, -72.703028), (5.74575, -72.7225), (5.74575, -72.7225), (5.74575, -72.7225), (5.744889, -72.703028), (5.51075, -72.690194), (5.74575, -72.7225), (5.74575, -72.7225), (5.51075, -72.690194), (5.51075, -72.690194), (5.74575, -72.7225), (5.74575, -72.7225), (5.50725, -72.696056), (5.50725, -72.696056), (5.51075, -72.690194), (5.51075, -72.690194), (5.74575, -72.7225), (5.51075, -72.690194), (5.74575, -72.7225), (5.50725, -72.696056), (5.50725, -72.696056), (5.74575, -72.7225), (5.51075, -72.690194), (5.939, -73.097333), (5.941583, -73.102667), (5.944222, -73.105778), (5.941583, -73.102667), (5.944222, -73.105778), (5.941583, -73.102667), (5.944222, -73.105778), (5.941583, -73.102667), (5.939, -73.097333), (5.941583, -73.102667), (5.941583, -73.102667), (5.944222, -73.105778), (5.941583, -73.102667), (5.941583, -73.102667), (5.939, -73.097333), (5.409444, -73.221389), (5.451667, -73.17), (5.451667, -73.17), (5.451667, -73.17), (5.451667, -73.17), (5.469722, -73.168889), (5.469722, -73.168889), (5.469722, -73.168889), (5.469722, -73.168889), (5.469722, -73.168889), (5.469722, -73.168889), (5.409444, -73.221389), (5.74575, -72.7225), (5.509917, -72.697833), (5.509917, -72.697833), (5.509917, -72.697833), (5.509917, -72.697833), (5.509917, -72.697833), (5.51075, -72.690194), (5.51075, -72.690194), (5.51075, -72.690194), (5.51075, -72.690194), (5.51075, -72.690194), (5.93406, -73.0836), (5.93406, -73.0836), (5.93333, -73.083333), (5.50637, -72.7552), (5.947639, -72.9945), (6.077147, -72.917028), (6.07715, -72.91703), (6.07795, -72.917522), (6.077147, -72.917028), (6.077147, -72.917028), (6.077147, -72.917028), (6.077147, -72.917028), (5.952278, -72.991797), (6.077147, -72.917028), (6.077147, -72.917028), (6.077147, -72.917028), (6.077147, -72.917028), (6.077147, -72.917028), (6.077147, -72.917028), (6.077147, -72.917028), (6.07715, -72.91703)]","{'place_id': 298601252, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1308648, 'lat': '6.016958300000001', 'lon': '-72.91724656921113', 'class': 'boundary', 'type': 'administrative', 'place_rank': 12, 'importance': 0.4204012198927472, 'addresstype': 'county', 'name': 'Belén', 'display_name': 'Belén, Tundama, Boyacá, RAP (Especial) Central, 150640, Colombia', 'address': {'county': 'Belén', 'state_district': 'Tundama', 'state': 'Boyacá', 'ISO3166-2-lvl4': 'CO-BOY', 'region': 'RAP (Especial) Central', 'postcode': '150640', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['5.9351188', '6.0986207', '-72.9704092', '-72.7917688']}","Belén, Tundama, Boyacá, RAP (Especial) Central, 150640, Colombia",,Tundama,Colombia,4.545719696969695,95.4469696969697
96,2425097,Pristimantis actinolaimus,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,actinolaimus,Válido,EN,"[(5.520233, -75.39586), (5.51366, -75.39558), (5.51366, -75.39558), (5.51366, -75.39558), (5.517912, -75.39908), (5.51967, -75.39557), (5.51967, -75.39557), (5.513109, -75.39346), (5.512181, -75.39524), (5.513871, -75.39661), (5.513871, -75.39661), (5.512471, -75.38995), (5.512471, -75.38995), (5.512471, -75.38995), (5.512471, -75.38995), (5.512471, -75.38995), (5.512001, -75.38947), (5.512001, -75.38947), (5.512451, -75.3886), (5.512451, -75.3886), (5.512451, -75.3886), (5.512451, -75.3886), (5.530256, -75.198344), (5.433806, -75.133028), (5.436278, -75.133167), (5.447833, -75.128306), (5.447694, -75.128417), (5.51474, -75.0628), (5.51474, -75.0628), (5.51474, -75.0628), (5.51474, -75.0628), (5.51474, -75.0628), (5.51474, -75.0628), (5.51474, -75.0628), (5.51474, -75.0628), (5.51474, -75.0628), (5.51474, -75.0628), (5.51474, -75.0628), (5.51474, -75.0628), (5.51474, -75.0628), (5.51474, -75.0628), (5.51474, -75.0628), (5.51474, -75.0628)]","{'place_id': 299562285, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 966066792, 'lat': '5.515734849999999', 'lon': '-75.39898798875296', 'class': 'leisure', 'type': 'nature_reserve', 'place_rank': 30, 'importance': 4.521629663534016e-05, 'addresstype': 'leisure', 'name': 'Reserva Forestal Tarcara', 'display_name': 'Reserva Forestal Tarcara, Aguadas - Monteredondo, Aguadas, Norte, Caldas, RAP del Agua y la Montaña, Colombia', 'address': {'leisure': 'Reserva Forestal Tarcara', 'road': 'Aguadas - Monteredondo', 'town': 'Aguadas', 'state_district': 'Norte', 'state': 'Caldas', 'ISO3166-2-lvl4': 'CO-CAL', 'region': 'RAP del Agua y la Montaña', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['5.4995481', '5.5320554', '-75.4152555', '-75.3790108']}","Reserva Forestal Tarcara, Aguadas - Monteredondo, Aguadas, Norte, Caldas, RAP del Agua y la Montaña, Colombia",Aguadas,Norte,Colombia,9.528604651162794,98.11627906976744
97,2425044,Pristimantis acutirostris,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,acutirostris,Válido,EN,"[(5.778191, -73.569492), (6.105278, -73.22222), (5.939293, -73.306879), (5.939293, -73.306879), (6.08808, -73.8324), (6.088083, -73.832417), (6.088083, -73.832417), (6.088083, -73.832417), (6.088083, -73.832417), (6.088083, -73.832417), (6.088056, -73.8325), (6.088056, -73.8325), (6.088056, -73.8325), (4.489472, -73.66675), (4.489472, -73.66675), (4.489472, -73.66675), (4.489472, -73.66675), (4.489472, -73.66675), (4.489472, -73.66675), (4.489472, -73.66675), (4.489472, -73.66675), (6.114139, -73.026389), (6.114139, -73.026389), (4.45044, -75.6422), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988), (6.07242, -73.05988)]","{'place_id': 297759790, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 188283084, 'lat': '5.779968017564987', 'lon': '-73.56780945678655', 'class': 'highway', 'type': 'unclassified', 'place_rank': 26, 'importance': 0.10000999999999993, 'addresstype': 'road', 'name': '', 'display_name': 'Gachantivá, Ricaurte, Boyacá, RAP (Especial) Central, Colombia', 'address': {'town': 'Gachantivá', 'county': 'Gachantivá', 'state_district': 'Ricaurte', 'state': 'Boyacá', 'ISO3166-2-lvl4': 'CO-BOY', 'region': 'RAP (Especial) Central', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['5.7748668', '5.7881332', '-73.5791151', '-73.5620110']}","Gachantivá, Ricaurte, Boyacá, RAP (Especial) Central, Colombia",Gachantivá,Ricaurte,Colombia,10.972903225806446,96.51612903225806
98,2425014,Pristimantis aemulatus,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,aemulatus,Válido,EN,"[(6.5456, -76.2939), (6.5456, -76.2939), (6.5456, -76.2939), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735), (6.51281, -76.2735)]","{'place_id': 298608033, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 7777150477, 'lat': '6.5356011', 'lon': '-76.3089377', 'class': 'place', 'type': 'farm', 'place_rank': 22, 'importance': 0.2000099999999999, 'addresstype': 'farm', 'name': 'Finca', 'display_name': 'Finca, Frontino, Occidente, Antioquia, RAP del Agua y la Montaña, Colombia', 'address': {'farm': 'Finca', 'county': 'Frontino', 'state_district': 'Occidente', 'state': 'Antioquia', 'ISO3166-2-lvl4': 'CO-ANT', 'region': 'RAP del Agua y la Montaña', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['6.5256011', '6.5456011', '-76.3189377', '-76.2989377']}","Finca, Frontino, Occidente, Antioquia, RAP del Agua y la Montaña, Colombia",,Occidente,Colombia,15.89857142857143,97.0
99,2424996,Pristimantis affinis,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,affinis,Válido,EN,"[(4.402837, -74.173634), (4.883333, -74.282222), (4.880833, -74.284167), (4.883333, -74.282222), (4.883333, -74.282222), (4.883333, -74.282222), (4.883333, -74.282222), (4.883333, -74.282222), (4.883333, -74.282222), (4.883333, -74.282222), (4.883333, -74.282222), (4.883333, -74.282222), (4.356114, -73.793578), (4.356114, -73.793578), (4.296831, -73.7977), (4.296831, -73.7977), (4.295214, -73.77835), (4.283097, -73.791472), (4.283097, -73.791472), (4.283097, -73.791472), (4.283097, -73.791472), (4.280136, -73.793189), (4.280136, -73.793189), (4.294992, -73.778903), (4.29695, -73.781172), (4.215, -74.303889), (4.215278, -74.303611), (4.213333, -74.293611), (4.71725, -73.866167), (4.71725, -73.866167), (4.71725, -73.866167), (4.71725, -73.866167), (4.71725, -73.866167), (4.720889, -73.864056), (4.720889, -73.864056), (4.71725, -73.866167), (4.71725, -73.866167), (4.71725, -73.866167), (4.71725, -73.866167), (4.71725, -73.866167), (4.720889, -73.864056), (4.720889, -73.864056), (4.71725, -73.866167), (4.71725, -73.866167), (4.71725, -73.866167), (4.71725, -73.866167), (4.71725, -73.866167), (4.71725, -73.866167), (4.71725, -73.866167), (4.71725, -73.866167), (4.71725, -73.866167), (4.71725, -73.866167), (4.71725, -73.866167), (4.71725, -73.866167), (4.71725, -73.866167), (4.71725, -73.866167), (4.71725, -73.866167), (4.71725, -73.866167), (4.71725, -73.866167), (4.71725, -73.866167), (4.71725, -73.866167), (4.71725, -73.866167), (4.71725, -73.866167), (4.71725, -73.866167), (4.71725, -73.866167), (4.71725, -73.866167), (4.455703, -74.3917), (4.628, -73.725), (4.63, -73.72), (4.49125, -73.689528), (4.508333, -73.689722), (4.508333, -73.689722), (5.5, -73.96667), (5.0, -74.16667), (4.736908, -73.842364), (4.56401, -73.6832), (4.56401, -73.6832), (4.56401, -73.6832), (4.55833, -73.6833), (4.47334, -73.8039), (4.47334, -73.8039), (4.47334, -73.8039), (4.47334, -73.8039), (4.47334, -73.8039), (4.47334, -73.8039), (4.4729, -73.836), (4.4729, -73.836), (4.4729, -73.836), (4.4729, -73.836), (10.90616, -73.99489), (10.90616, -73.99489), (10.81362, -73.70237), (5.156595, -73.864538)]","{'place_id': 298020865, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 60581417, 'lat': '4.401563931084192', 'lon': '-74.17140413773757', 'class': 'highway', 'type': 'unclassified', 'place_rank': 26, 'importance': 0.10000999999999993, 'addresstype': 'road', 'name': '', 'display_name': 'Localidad Ciudad Bolivar, Bogotá, Distrito Capital, RAP (Especial) Central, 111981, Colombia', 'address': {'suburb': 'Localidad Ciudad Bolivar', 'city': 'Bogotá, Distrito Capital', 'ISO3166-2-lvl4': 'CO-DC', 'region': 'RAP (Especial) Central', 'postcode': '111981', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['4.3971641', '4.4288834', '-74.1768524', '-74.1556504']}","Localidad Ciudad Bolivar, Bogotá, Distrito Capital, RAP (Especial) Central, 111981, Colombia",,,Colombia,9.890752688172045,94.63440860215054
100,2425859,Pristimantis alalocophus,Animalia,Chordata,Amphibia,Anura,Strabomantidae,Pristimantis,alalocophus,Válido,EN,"[(4.38577, -75.38577), (5.037331, -75.384086), (5.037331, -75.384086), (5.352222, -75.183306), (5.194889, -75.380167), (5.194889, -75.380167), (5.219593, -75.386329), (5.219593, -75.386329), (5.215833, -75.411944), (5.215833, -75.411944), (5.215833, -75.411944), (5.215833, -75.411944), (5.0934, -75.4049), (5.0934, -75.4049), (5.0934, -75.4049), (5.0934, -75.4049), (5.0934, -75.4049), (5.0934, -75.4049), (5.0934, -75.4049), (5.0934, -75.4049), (5.0934, -75.4049), (5.0934, -75.4049), (5.0934, -75.4049), (5.0934, -75.4049), (5.0934, -75.4049), (5.0934, -75.4049), (5.0934, -75.4049), (5.0934, -75.4049), (4.65626, -75.4598), (4.65626, -75.4598), (4.65626, -75.4598), (4.65626, -75.4598), (4.65626, -75.4598), (4.48846, -75.5627), (4.48846, -75.5627), (4.48846, -75.5627), (4.48846, -75.5627), (4.48846, -75.5627), (4.48846, -75.5627), (4.48846, -75.5627), (4.48846, -75.5627), (4.50388, -75.5551), (4.50388, -75.5551), (4.50388, -75.5551), (4.50388, -75.5551), (4.50388, -75.5551)]","{'place_id': 298681435, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 207900491, 'lat': '4.3811921', 'lon': '-75.3834101', 'class': 'highway', 'type': 'unclassified', 'place_rank': 26, 'importance': 0.10000999999999993, 'addresstype': 'road', 'name': '', 'display_name': 'El Tambo, Gamboa, Ibagué, Centro, Tolima, RAP (Especial) Central, Colombia', 'address': {'hamlet': 'El Tambo', 'village': 'Gamboa', 'city': 'Ibagué', 'state_district': 'Centro', 'state': 'Tolima', 'ISO3166-2-lvl4': 'CO-TOL', 'region': 'RAP (Especial) Central', 'country': 'Colombia', 'country_code': 'co'}, 'boundingbox': ['4.3647755', '4.4016479', '-75.4382105', '-75.3310817']}","El Tambo, Gamboa, Ibagué, Centro, Tolima, RAP (Especial) Central, Colombia",,Centro,Colombia,7.9789130434782605,87.17391304347827
